# bbscan_version,0.4.6
# generated_at,2026-02-28 19:48:31

skillLineID,profession,spellID,spellName,minSkill,effects,outputs,outputs_named,reagents,reagents_named,totems,has_random_item
202,Engineering,3973,,1,24,4404,4404,2842x1,2842x1,,0
202,Engineering,3977,,1,24,4405,4405,4361x1;774x1;4359x1,4361x1;774x1;4359x1,,0
202,Engineering,3978,,1,24,4406,4406,4371x1;1206x1,4371x1;1206x1,,0
202,Engineering,3979,,1,24,4407,4407,4371x1;1529x1;3864x1,4371x1;1529x1;3864x1,,0
185,Cooking,4094,,1,24,4457,4457,3404x1,3404x1,,0
165,Leatherworking,4096,,1,24,4455,4455,4461x6;4234x4;2321x2,4461x6;4234x4;2321x2,,0
165,Leatherworking,4097,,1,24,4456,4456,4461x4;4234x4;2321x2,4461x4;4234x4;2321x2,,0
171,Alchemy,4508,,1,24,4596,4596,3164x1;2447x1;3371x1,3164x1;2447x1;3371x1,,0
171,Alchemy,4942,,1,24,4623,4623,3858x1;3821x1;3372x1,3858x1;3821x1;3372x1,,0
165,Leatherworking,5244,,1,24,5081,5081,5082x3;2318x4;2320x1,5082x3;2318x4;2320x1,,0
185,Cooking,6412,,1,24,5472,5472,5465x1,5465x1,,0
185,Cooking,6413,,1,24,5473,5473,5466x1,5466x1,,0
185,Cooking,6414,,1,24,5474,5474,5467x1,5467x1,,0
185,Cooking,6415,,1,24,5476,5476,5468x1,5468x1,,0
185,Cooking,6416,,1,24,5477,5477,5469x1,5469x1,,0
185,Cooking,6417,,1,24,5478,5478,5051x1,5051x1,,0
185,Cooking,6418,,1,24,5479,5479,5470x1,5470x1,,0
185,Cooking,6419,,1,24,5480,5480,5471x1,5471x1,,0
202,Engineering,6458,,1,24,5507,5507,4371x2;4375x2;4363x1;1206x1,4371x2;4375x2;4363x1;1206x1,,0
185,Cooking,6499,,1,24,5525,5525,5503x1;159x1,5503x1;159x1,,0
185,Cooking,6500,,1,24,5527,5527,5504x1,5504x1,,0
185,Cooking,6501,,1,24,5526,5526,5503x1;1179x1,5503x1;1179x1,,0
164,Blacksmithing,6517,,1,24,5540,5540,2841x6;3466x1;5498x2;3478x2,2841x6;3466x1;5498x2;3478x2,,0
164,Blacksmithing,6518,,1,24,5541,5541,2841x10;3466x1;5500x1;3478x2;2319x2,2841x10;3466x1;5500x1;3478x2;2319x2,,0
197,Tailoring,6521,,1,24,5542,5542,2997x3;2321x2;5498x1,2997x3;2321x2;5498x1,,0
171,Alchemy,6617,,1,24,5631,5631,5635x2;3371x1,5635x2;3371x1,,0
171,Alchemy,6618,,1,24,5633,5633,5637x1;3356x1;3372x1,5637x1;3356x1;3372x1,,0
171,Alchemy,6624,,1,24,5634,5634,6370x2;3820x1;3372x1,6370x2;3820x1;3372x1,,0
165,Leatherworking,6661,,1,24,5739,5739,4234x14;2321x2;7071x1,4234x14;2321x2;7071x1,,0
197,Tailoring,6686,,1,24,5762,5762,2996x4;2321x1;2604x1,2996x4;2321x1;2604x1,,0
197,Tailoring,6688,,1,24,5763,5763,2997x4;2604x1;2321x1,2997x4;2604x1;2321x1,,0
197,Tailoring,6690,,1,24,5766,5766,4305x2;2321x2;3182x2,4305x2;2321x2;3182x2,,0
197,Tailoring,6692,,1,24,5770,5770,4305x4;2321x2;3182x2,4305x4;2321x2;3182x2,,0
197,Tailoring,6693,,1,24,5764,5764,4305x4;4234x3;2321x3;2605x1,4305x4;4234x3;2321x3;2605x1,,0
197,Tailoring,6695,,1,24,5765,5765,4305x5;2325x1;2321x4,4305x5;2325x1;2321x4,,0
165,Leatherworking,6702,,1,24,5780,5780,5784x8;2318x6;2321x1,5784x8;2318x6;2321x1,,0
165,Leatherworking,6703,,1,24,5781,5781,5784x12;4231x1;2318x8;2321x1,5784x12;4231x1;2318x8;2321x1,,0
165,Leatherworking,6704,,1,24,5782,5782,5785x12;4236x1;4234x10;2321x3,5785x12;4236x1;4234x10;2321x3,,0
165,Leatherworking,6705,,1,24,5783,5783,5785x16;4236x1;4234x14;4291x1,5785x16;4236x1;4234x14;4291x1,,0
165,Leatherworking,7126,,1,24,5957,5957,2318x3;2320x1,2318x3;2320x1,,0
165,Leatherworking,7133,,1,24,5958,5958,2319x8;2997x1;2321x1,2319x8;2997x1;2321x1,,0
165,Leatherworking,7135,,1,24,5961,5961,2319x12;4340x1;2321x1,2319x12;4340x1;2321x1,,0
165,Leatherworking,7147,,1,24,5962,5962,4234x12;4305x2;2321x2,4234x12;4305x2;2321x2,,0
165,Leatherworking,7149,,1,24,5963,5963,4234x10;2321x2;1206x1,4234x10;2321x2;1206x1,,0
165,Leatherworking,7151,,1,24,5964,5964,4234x8;4236x1;2321x2,4234x8;4236x1;2321x2,,0
165,Leatherworking,7153,,1,24,5965,5965,4234x14;4305x2;4291x2,4234x14;4305x2;4291x2,,0
165,Leatherworking,7156,,1,24,5966,5966,4234x4;4236x1;4291x1,4234x4;4236x1;4291x1,,0
171,Alchemy,7179,,1,24,5996,5996,3820x1;6370x2;3371x1,3820x1;6370x2;3371x1,,0
171,Alchemy,7181,,1,24,1710,1710,3357x1;3356x1;3372x1,3357x1;3356x1;3372x1,,0
171,Alchemy,7183,,1,24,5997,5997,765x2;3371x1,765x2;3371x1,,0
185,Cooking,7213,,1,24,6038,6038,4655x1,4655x1,,0
164,Blacksmithing,7221,,1,24,6042,6042,3575x6;3478x4,3575x6;3478x4,,0
164,Blacksmithing,7222,,1,24,6043,6043,3575x4;3478x2;1705x1,3575x4;3478x2;1705x1,,0
164,Blacksmithing,7223,,1,24,6040,6040,3859x5;3486x2,3859x5;3486x2,,0
164,Blacksmithing,7224,,1,24,6041,6041,3859x8;3486x2;4234x4,3859x8;3486x2;4234x4,,0
171,Alchemy,7255,,1,24,6051,6051,2453x1;2452x1;3371x1,2453x1;2452x1;3371x1,,0
171,Alchemy,7256,,1,24,6048,6048,3369x1;3356x1;3372x1,3369x1;3356x1;3372x1,,0
171,Alchemy,7257,,1,24,6049,6049,4402x1;6371x1;3372x1,4402x1;6371x1;3372x1,,0
171,Alchemy,7258,,1,24,6050,6050,3819x1;3821x1;3372x1,3819x1;3821x1;3372x1,,0
171,Alchemy,7259,,1,24,6052,6052,3357x1;3820x1;3372x1,3357x1;3820x1;3372x1,,0
164,Blacksmithing,7408,,1,24,6214,6214,2840x12;2880x2;2318x2,2840x12;2880x2;2318x2,,0
333,Enchanting,7421,,1,24,6218,6218,6217x1;10940x1;10938x1,6217x1;10940x1;10938x1,,0
202,Engineering,7430,,1,24,6219,6219,2840x6,2840x6,,0
197,Tailoring,7623,,1,24,6238,6238,2996x3;2320x1,2996x3;2320x1,,0
197,Tailoring,7624,,1,24,6241,6241,2996x3;2320x1;2324x1,2996x3;2320x1;2324x1,,0
197,Tailoring,7629,,1,24,6239,6239,2996x3;2320x1;2604x1,2996x3;2320x1;2604x1,,0
197,Tailoring,7630,,1,24,6240,6240,2996x3;2320x1;6260x1,2996x3;2320x1;6260x1,,0
197,Tailoring,7633,,1,24,6242,6242,2996x4;2320x2;6260x2,2996x4;2320x2;6260x2,,0
197,Tailoring,7636,,1,24,6243,6243,2997x3;2321x2;2605x1,2997x3;2321x2;2605x1,,0
197,Tailoring,7639,,1,24,6263,6263,2997x4;2321x2;6260x2,2997x4;2321x2;6260x2,,0
197,Tailoring,7643,,1,24,6264,6264,2997x5;2321x3;2604x3,2997x5;2321x3;2604x3,,0
185,Cooking,7751,,1,24,6290,6290,6291x1,6291x1,,0
185,Cooking,7752,,1,24,787,787,6303x1,6303x1,,0
185,Cooking,7753,,1,24,4592,4592,6289x1,6289x1,,0
185,Cooking,7754,,1,24,6316,6316,6317x1,6317x1,,0
185,Cooking,7755,,1,24,4593,4593,6308x1,6308x1,,0
333,Enchanting,7795,,1,24,6339,6339,6338x1;10940x6;10939x3;6218x1,6338x1;10940x6;10939x3;6218x1,,0
164,Blacksmithing,7817,,1,24,6350,6350,2841x6;3470x6,2841x6;3470x6,,0
164,Blacksmithing,7818,,1,24,6338,6338,2842x1;3470x2,2842x1;3470x2,,0
185,Cooking,7827,,1,24,5095,5095,6361x1,6361x1,,0
185,Cooking,7828,,1,24,4594,4594,6362x1,6362x1,,0
171,Alchemy,7836,,1,24,6370,6370,6358x2,6358x2,,0
171,Alchemy,7837,,1,24,6371,6371,6359x2,6359x2,,0
171,Alchemy,7841,,1,24,6372,6372,2452x1;6370x1;3371x1,2452x1;6370x1;3371x1,,0
171,Alchemy,7845,,1,24,6373,6373,6371x2;3356x1;3372x1,6371x2;3356x1;3372x1,,0
197,Tailoring,7892,,1,24,6384,6384,2997x4;6260x2;4340x1;2321x1,2997x4;6260x2;4340x1;2321x1,,0
197,Tailoring,7893,,1,24,6385,6385,2997x4;2605x2;4340x1;2321x1,2997x4;2605x2;4340x1;2321x1,,0
129,First Aid,7928,,1,24,6450,6450,4306x1,4306x1,,0
129,First Aid,7928,,150,24,6450,6450,4306x1,4306x1,,0
129,First Aid,7929,,1,24,6451,6451,4306x2,4306x2,,0
129,First Aid,7929,,180,24,6451,6451,4306x2,4306x2,,0
129,First Aid,7934,,1,24,6452,6452,1475x1,1475x1,,0
129,First Aid,7934,,80,24,6452,6452,1475x1,1475x1,,0
129,First Aid,7935,,1,24,6453,6453,1288x1,1288x1,,0
165,Leatherworking,7953,,1,24,6466,6466,6470x4;4231x1;2321x1,6470x4;4231x1;2321x1,,0
165,Leatherworking,7954,,1,24,6467,6467,6470x5;2321x2,6470x5;2321x2,,0
165,Leatherworking,7955,,1,24,6468,6468,6471x6;6470x4;2321x2,6471x6;6470x4;2321x2,,0
185,Cooking,8238,,1,24,6657,6657,6522x1,6522x1,,0
171,Alchemy,8240,,1,24,6662,6662,6522x1;2449x1;3371x1,6522x1;2449x1;3371x1,,0
202,Engineering,8243,,1,24,4852,4852,4611x1;4377x1;4306x1,4611x1;4377x1;4306x1,,0
165,Leatherworking,8322,,1,24,6709,6709,2318x6;4231x1;2320x4;5498x1,2318x6;4231x1;2320x4;5498x1,,0
202,Engineering,8334,,1,24,6712,6712,2841x1;4359x2;2880x1,2841x1;4359x2;2880x1,,0
202,Engineering,8339,,1,24,6714,6714,4364x4;2592x1,4364x4;2592x1,,0
164,Blacksmithing,8366,,1,24,6730,6730,2840x12;774x2;3470x2,2840x12;774x2;3470x2,,0
164,Blacksmithing,8367,,1,24,6731,6731,2840x16;818x2;3470x3,2840x16;818x2;3470x3,,0
164,Blacksmithing,8368,,1,24,6733,6733,2841x8;1210x3;3478x4,2841x8;1210x3;3478x4,,0
197,Tailoring,8465,,1,24,6786,6786,2996x2;2320x1;6260x1;2324x1,2996x2;2320x1;6260x1;2324x1,,0
197,Tailoring,8467,,1,24,6787,6787,2997x3;2324x4;2321x1,2997x3;2324x4;2321x1,,0
197,Tailoring,8483,,1,24,6795,6795,4305x3;2324x2;4291x1,4305x3;2324x2;4291x1,,0
197,Tailoring,8489,,1,24,6796,6796,4305x3;2604x2;4291x1,4305x3;2604x2;4291x1,,0
185,Cooking,8604,,1,24,6888,6888,6889x1,6889x1,,0
185,Cooking,8607,,1,24,6890,6890,3173x1,3173x1,,0
197,Tailoring,8758,,1,24,7046,7046,4305x4;6260x2;2321x3,4305x4;6260x2;2321x3,,0
197,Tailoring,8760,,1,24,7048,7048,4305x2;6260x2;2321x1,4305x2;6260x2;2321x1,,0
197,Tailoring,8762,,1,24,7050,7050,4305x3;2321x2,4305x3;2321x2,,0
197,Tailoring,8764,,1,24,7051,7051,4305x3;7067x1;2321x2,4305x3;7067x1;2321x2,,0
197,Tailoring,8766,,1,24,7052,7052,4305x4;7070x1;6260x2;2321x2;7071x1,4305x4;7070x1;6260x2;2321x2;7071x1,,0
164,Blacksmithing,8768,,1,24,7071,7071,3575x1,3575x1,,0
197,Tailoring,8770,,1,24,7054,7054,4339x2;7067x2;7070x2;7068x2;7069x2;4291x2,4339x2;7067x2;7070x2;7068x2;7069x2;4291x2,,0
197,Tailoring,8772,,1,24,7055,7055,4305x4;7071x1;2604x2;4291x1,4305x4;7071x1;2604x2;4291x1,,0
197,Tailoring,8774,,1,24,7057,7057,4305x5;4291x2,4305x5;4291x2,,0
197,Tailoring,8776,,1,24,7026,7026,2996x1;2320x1,2996x1;2320x1,,0
197,Tailoring,8778,,1,24,7027,7027,4305x3;2319x2;6048x1;2321x2,4305x3;2319x2;6048x1;2321x2,,0
197,Tailoring,8780,,1,24,7047,7047,4305x3;4234x2;6048x2;2321x2,4305x3;4234x2;6048x2;2321x2,,0
197,Tailoring,8782,,1,24,7049,7049,4305x3;4234x2;929x4;2321x1,4305x3;4234x2;929x4;2321x1,,0
197,Tailoring,8784,,1,24,7065,7065,4305x5;2605x2;4291x1,4305x5;2605x2;4291x1,,0
197,Tailoring,8786,,1,24,7053,7053,4305x3;6260x2;2321x2,4305x3;6260x2;2321x2,,0
197,Tailoring,8789,,1,24,7056,7056,4305x5;2604x2;6371x2;4291x1,4305x5;2604x2;6371x2;4291x1,,0
197,Tailoring,8791,,1,24,7058,7058,4305x4;2604x2;2321x2,4305x4;2604x2;2321x2,,0
197,Tailoring,8793,,1,24,7059,7059,4305x5;6371x2;2604x2;4291x2,4305x5;6371x2;2604x2;4291x2,,0
197,Tailoring,8795,,1,24,7060,7060,4305x6;7072x2;6260x2;4291x2,4305x6;7072x2;6260x2;4291x2,,0
197,Tailoring,8797,,1,24,7061,7061,4305x5;7067x4;4234x4;7071x1;4291x2,4305x5;7067x4;4234x4;7071x1;4291x2,,0
197,Tailoring,8799,,1,24,7062,7062,4305x4;2604x2;4291x2,4305x4;2604x2;4291x2,,0
197,Tailoring,8802,,1,24,7063,7063,4305x8;7068x4;3827x2;2604x4;4291x1,4305x8;7068x4;3827x2;2604x4;4291x1,,0
197,Tailoring,8804,,1,24,7064,7064,4305x6;7068x2;6371x2;4304x2;2604x4;4291x2,4305x6;7068x2;6371x2;4304x2;2604x4;4291x2,,0
164,Blacksmithing,8880,,1,24,7166,7166,2840x6;2880x1;3470x1;2318x1,2840x6;2880x1;3470x1;2318x1,,0
202,Engineering,8895,,1,24,7189,7189,10026x1;10559x2;4234x4;9061x2;10560x1,10026x1;10559x2;4234x4;9061x2;10560x1,,0
165,Leatherworking,9058,,1,24,7276,7276,2318x2;2320x1,2318x2;2320x1,,0
165,Leatherworking,9059,,1,24,7277,7277,2318x2;2320x3,2318x2;2320x3,,0
165,Leatherworking,9060,,1,24,7278,7278,2318x4;2320x2,2318x4;2320x2,,0
165,Leatherworking,9062,,1,24,7279,7279,2318x3;2320x4,2318x3;2320x4,,0
165,Leatherworking,9064,,1,24,7280,7280,2318x5;2320x5,2318x5;2320x5,,0
165,Leatherworking,9065,,1,24,7281,7281,2318x6;2320x4,2318x6;2320x4,,0
165,Leatherworking,9068,,1,24,7282,7282,2318x10;4231x1;2321x1,2318x10;4231x1;2321x1,,0
165,Leatherworking,9070,,1,24,7283,7283,7286x12;2319x4;2321x1,7286x12;2319x4;2321x1,,0
165,Leatherworking,9072,,1,24,7284,7284,7287x6;2319x4;2321x1,7287x6;2319x4;2321x1,,0
165,Leatherworking,9074,,1,24,7285,7285,2457x1;2319x6;2321x1,2457x1;2319x6;2321x1,,0
165,Leatherworking,9145,,1,24,7348,7348,2319x8;4233x4;2321x2,2319x8;4233x4;2321x2,,0
165,Leatherworking,9146,,1,24,7349,7349,2319x8;3356x4;2321x2,2319x8;3356x4;2321x2,,0
165,Leatherworking,9147,,1,24,7352,7352,2319x6;7067x1;2321x2,2319x6;7067x1;2321x2,,0
165,Leatherworking,9148,,1,24,7358,7358,2319x10;5373x2;2321x2,2319x10;5373x2;2321x2,,0
165,Leatherworking,9149,,1,24,7359,7359,2319x12;7067x2;2997x2;2321x2,2319x12;7067x2;2997x2;2321x2,,0
165,Leatherworking,9193,,1,24,7371,7371,4234x8;2321x2,4234x8;2321x2,,0
165,Leatherworking,9194,,1,24,7372,7372,4234x8;2321x2,4234x8;2321x2,,0
165,Leatherworking,9195,,1,24,7373,7373,4234x10;2325x1;2321x2,4234x10;2325x1;2321x2,,0
165,Leatherworking,9196,,1,24,7374,7374,4234x10;3824x1;2321x2,4234x10;3824x1;2321x2,,0
165,Leatherworking,9197,,1,24,7375,7375,7392x4;4234x10;2321x2,7392x4;4234x10;2321x2,,0
165,Leatherworking,9198,,1,24,7377,7377,4234x6;7067x2;7070x2;2321x2,4234x6;7067x2;7070x2;2321x2,,0
165,Leatherworking,9201,,1,24,7378,7378,4234x16;2325x1;4291x2,4234x16;2325x1;4291x2,,0
165,Leatherworking,9202,,1,24,7386,7386,7392x6;4234x8;4291x2,7392x6;4234x8;4291x2,,0
165,Leatherworking,9206,,1,24,7387,7387,4234x10;4305x2;2325x2;7071x1,4234x10;4305x2;2325x2;7071x1,,0
165,Leatherworking,9207,,1,24,7390,7390,4234x8;10285x2;4291x2,4234x8;10285x2;4291x2,,0
165,Leatherworking,9208,,1,24,7391,7391,4234x10;2459x2;4337x2;4291x1,4234x10;2459x2;4337x2;4291x1,,0
202,Engineering,9269,,1,24,7506,7506,2841x6;4375x1;814x2;818x1;774x1,2841x6;4375x1;814x2;818x1;774x1,,0
202,Engineering,9271,,1,24,6533,6533,2841x2;6530x1;4364x1,2841x2;6530x1;4364x1,,0
202,Engineering,9273,,1,24,7148,7148,3575x6;4375x2;814x2;4306x2;1210x2;7191x1,3575x6;4375x2;814x2;4306x2;1210x2;7191x1,,0
185,Cooking,9513,,1,24,7676,7676,2452x1;159x1,2452x1;159x1,,0
164,Blacksmithing,9811,,1,24,7913,7913,3575x8;5635x4;3486x2,3575x8;5635x4;3486x2,,0
164,Blacksmithing,9813,,1,24,7914,7914,3575x20;3486x4,3575x20;3486x4,,0
164,Blacksmithing,9814,,1,24,7915,7915,3575x10;5637x2;5635x2,3575x10;5637x2;5635x2,,0
164,Blacksmithing,9818,,1,24,7916,7916,3575x12;5637x4;3486x2,3575x12;5637x4;3486x2,,0
164,Blacksmithing,9820,,1,24,7917,7917,3575x14;3486x3;5637x2,3575x14;3486x3;5637x2,,0
164,Blacksmithing,9916,,1,24,7963,7963,3859x16;3486x3,3859x16;3486x3,,0
164,Blacksmithing,9918,,1,24,7964,7964,7912x1,7912x1,,0
164,Blacksmithing,9920,,1,24,7966,7966,7912x4,7912x4,,0
164,Blacksmithing,9921,,1,24,7965,7965,7912x1;4306x1,7912x1;4306x1,,0
164,Blacksmithing,9926,,1,24,7918,7918,3860x8;4234x6,3860x8;4234x6,,0
164,Blacksmithing,9928,,1,24,7919,7919,3860x6;4338x4,3860x6;4338x4,,0
164,Blacksmithing,9931,,1,24,7920,7920,3860x12,3860x12,,0
164,Blacksmithing,9933,,1,24,7921,7921,3860x10,3860x10,,0
164,Blacksmithing,9935,,1,24,7922,7922,3859x14;3864x1;7966x1,3859x14;3864x1;7966x1,,0
164,Blacksmithing,9937,,1,24,7924,7924,3860x8,3860x8,,0
164,Blacksmithing,9939,,1,24,7967,7967,3860x4;6037x2;7966x4,3860x4;6037x2;7966x4,,0
164,Blacksmithing,9942,,1,24,7925,7925,3860x8;4234x6;4338x4,3860x8;4234x6;4338x4,,0
164,Blacksmithing,9945,,1,24,7926,7926,3860x12;6037x1;7966x1,3860x12;6037x1;7966x1,,0
164,Blacksmithing,9950,,1,24,7927,7927,3860x10;4338x6;6037x1;7966x1,3860x10;4338x6;6037x1;7966x1,,0
164,Blacksmithing,9952,,1,24,7928,7928,3860x12;6037x1;4304x6,3860x12;6037x1;4304x6,,0
164,Blacksmithing,9954,,1,24,7938,7938,3860x10;6037x8;7909x3;3864x3;5966x1;7966x2,3860x10;6037x8;7909x3;3864x3;5966x1;7966x2,,0
164,Blacksmithing,9957,,1,24,7929,7929,3860x12;7067x1,3860x12;7067x1,,0
164,Blacksmithing,9959,,1,24,7930,7930,3860x16,3860x16,,0
164,Blacksmithing,9961,,1,24,7931,7931,3860x10;4338x6,3860x10;4338x6,,0
164,Blacksmithing,9964,,1,24,7969,7969,3860x4;7966x3,3860x4;7966x3,,0
164,Blacksmithing,9966,,1,24,7932,7932,3860x14;4304x4,3860x14;4304x4,,0
164,Blacksmithing,9968,,1,24,7933,7933,3860x14;4304x4,3860x14;4304x4,,0
164,Blacksmithing,9970,,1,24,7934,7934,3860x14;7909x1,3860x14;7909x1,,0
164,Blacksmithing,9972,,1,24,7935,7935,3860x16;6037x6;7077x1;7966x1,3860x16;6037x6;7077x1;7966x1,,0
164,Blacksmithing,9974,,1,24,7939,7939,3860x12;6037x12;7910x2;7971x2;7966x2,3860x12;6037x12;7910x2;7971x2;7966x2,,0
164,Blacksmithing,9979,,1,24,7936,7936,3860x14;6037x2;4304x4;7966x1;7909x1,3860x14;6037x2;4304x4;7966x1;7909x1,,0
164,Blacksmithing,9980,,1,24,7937,7937,3860x16;6037x2;7966x1,3860x16;6037x2;7966x1,,0
164,Blacksmithing,9983,,1,24,7955,7955,2840x10;2880x2;3470x1;2318x1,2840x10;2880x2;3470x1;2318x1,,0
164,Blacksmithing,9985,,1,24,7956,7956,2841x8;3466x1;2319x1,2841x8;3466x1;2319x1,,0
164,Blacksmithing,9986,,1,24,7957,7957,2841x12;3466x2;2319x2,2841x12;3466x2;2319x2,,0
164,Blacksmithing,9987,,1,24,7958,7958,2841x14;3466x1;2319x2,2841x14;3466x1;2319x2,,0
164,Blacksmithing,9993,,1,24,7941,7941,3860x12;3864x2;7966x1;4234x4,3860x12;3864x2;7966x1;4234x4,,0
164,Blacksmithing,9995,,1,24,7942,7942,3860x16;7909x2;7966x1;4304x4,3860x16;7909x2;7966x1;4304x4,,0
164,Blacksmithing,9997,,1,24,7943,7943,3860x14;6037x4;7966x1;4304x2,3860x14;6037x4;7966x1;4304x2,,0
164,Blacksmithing,10001,,1,24,7945,7945,3860x16;7971x1;1210x4;7966x1;4304x2,3860x16;7971x1;1210x4;7966x1;4304x2,,0
164,Blacksmithing,10003,,1,24,7954,7954,3860x24;7075x4;6037x6;3864x5;1529x5;7966x4;4304x4,3860x24;7075x4;6037x6;3864x5;1529x5;7966x4;4304x4,,0
164,Blacksmithing,10005,,1,24,7944,7944,3860x14;7909x1;1705x2;1206x2;7966x1;4338x2,3860x14;7909x1;1705x2;1206x2;7966x1;4338x2,,0
164,Blacksmithing,10007,,1,24,7961,7961,3860x28;7081x6;6037x8;3823x2;7909x6;7966x4;4304x2,3860x28;7081x6;6037x8;3823x2;7909x6;7966x4;4304x2,,0
164,Blacksmithing,10009,,1,24,7946,7946,3860x18;7075x2;7966x1;4304x4,3860x18;7075x2;7966x1;4304x4,,0
164,Blacksmithing,10011,,1,24,7959,7959,3860x28;7972x10;6037x10;7966x6;4304x6,3860x28;7972x10;6037x10;7966x6;4304x6,,0
164,Blacksmithing,10013,,1,24,7947,7947,3860x12;6037x6;7910x2;7966x1;4304x2,3860x12;6037x6;7910x2;7966x1;4304x2,,0
164,Blacksmithing,10015,,1,24,7960,7960,3860x30;6037x16;7910x6;7081x4;7966x8;4304x6,3860x30;6037x16;7910x6;7081x4;7966x8;4304x6,,0
165,Leatherworking,10482,,1,24,8172,8172,8169x1;8150x1,8169x1;8150x1,,0
165,Leatherworking,10487,,1,24,8173,8173,4304x5;4291x1,4304x5;4291x1,,0
165,Leatherworking,10490,,1,24,8174,8174,4234x12;4236x2;4291x2,4234x12;4236x2;4291x2,,0
165,Leatherworking,10499,,1,24,8175,8175,4304x7;4291x2,4304x7;4291x2,,0
165,Leatherworking,10507,,1,24,8176,8176,4304x5;4291x2,4304x5;4291x2,,0
165,Leatherworking,10509,,1,24,8187,8187,4304x6;8167x8;8343x1,4304x6;8167x8;8343x1,,0
165,Leatherworking,10511,,1,24,8189,8189,4304x6;8167x12;8343x1,4304x6;8167x12;8343x1,,0
165,Leatherworking,10516,,1,24,8192,8192,4304x8;4338x6;4291x3,4304x8;4338x6;4291x3,,0
165,Leatherworking,10518,,1,24,8198,8198,4304x8;8167x12;8343x1,4304x8;8167x12;8343x1,,0
165,Leatherworking,10520,,1,24,8200,8200,4304x10;8151x4;8343x1,4304x10;8151x4;8343x1,,0
165,Leatherworking,10525,,1,24,8203,8203,4304x12;8154x12;4291x4,4304x12;8154x12;4291x4,,0
165,Leatherworking,10529,,1,24,8210,8210,4304x10;8153x1;8172x1,4304x10;8153x1;8172x1,,0
165,Leatherworking,10531,,1,24,8201,8201,4304x8;8151x6;8343x1,4304x8;8151x6;8343x1,,0
165,Leatherworking,10533,,1,24,8205,8205,4304x10;8154x4;4291x2,4304x10;8154x4;4291x2,,0
165,Leatherworking,10542,,1,24,8204,8204,4304x6;8154x8;4291x2,4304x6;8154x8;4291x2,,0
165,Leatherworking,10544,,1,24,8211,8211,4304x12;8153x2;8172x1,4304x12;8153x2;8172x1,,0
165,Leatherworking,10546,,1,24,8214,8214,4304x10;8153x2;8172x1,4304x10;8153x2;8172x1,,0
165,Leatherworking,10548,,1,24,8193,8193,4304x14;4291x4,4304x14;4291x4,,0
165,Leatherworking,10550,,1,24,8195,8195,4304x12;4291x4,4304x12;4291x4,,0
165,Leatherworking,10552,,1,24,8191,8191,4304x14;8167x24;8343x1,4304x14;8167x24;8343x1,,0
165,Leatherworking,10554,,1,24,8209,8209,4304x12;8154x12;4291x6,4304x12;8154x12;4291x6,,0
165,Leatherworking,10556,,1,24,8185,8185,4304x14;8167x28;8343x1,4304x14;8167x28;8343x1,,0
165,Leatherworking,10558,,1,24,8197,8197,4304x16;8343x2,4304x16;8343x2,,0
165,Leatherworking,10560,,1,24,8202,8202,4304x10;8152x6;8343x2,4304x10;8152x6;8343x2,,0
165,Leatherworking,10562,,1,24,8216,8216,4304x14;8152x4;8343x2,4304x14;8152x4;8343x2,,0
165,Leatherworking,10564,,1,24,8207,8207,4304x12;8154x16;8343x2,4304x12;8154x16;8343x2,,0
165,Leatherworking,10566,,1,24,8213,8213,4304x14;8153x4;8172x2,4304x14;8153x4;8172x2,,0
165,Leatherworking,10568,,1,24,8206,8206,4304x14;8154x8;8343x2,4304x14;8154x8;8343x2,,0
165,Leatherworking,10570,,1,24,8208,8208,4304x10;8154x20;8343x2,4304x10;8154x20;8343x2,,0
165,Leatherworking,10572,,1,24,8212,8212,4304x16;8153x6;8172x2,4304x16;8153x6;8172x2,,0
165,Leatherworking,10574,,1,24,8215,8215,4304x16;8153x6;8172x2,4304x16;8153x6;8172x2,,0
165,Leatherworking,10619,,1,24,8347,8347,4304x24;8165x12;8343x4;8172x2,4304x24;8165x12;8343x4;8172x2,,0
165,Leatherworking,10621,,1,24,8345,8345,4304x18;8153x12;8172x4;8343x1,4304x18;8153x12;8172x4;8343x1,,0
165,Leatherworking,10630,,1,24,8346,8346,4304x20;7079x4;8172x1;8343x4,4304x20;7079x4;8172x1;8343x4,,0
165,Leatherworking,10632,,1,24,8348,8348,4304x30;7077x8;8172x2;8343x4,4304x30;7077x8;8172x2;8343x4,,0
165,Leatherworking,10647,,1,24,8349,8349,4304x25;17056x20;7971x2;8172x4;8343x4,4304x25;17056x20;7971x2;8172x4;8343x4,,0
165,Leatherworking,10650,,1,24,8367,8367,4304x40;8165x30;8343x4;8172x4,4304x40;8165x30;8343x4;8172x4,,0
129,First Aid,10840,,1,24,8544,8544,4338x1,4338x1,,0
129,First Aid,10840,,210,24,8544,8544,4338x1,4338x1,,0
129,First Aid,10841,,1,24,8545,8545,4338x2,4338x2,,0
129,First Aid,10841,,1,24,8545,8545,4338x2,4338x2,,0
171,Alchemy,11448,,1,24,6149,6149,3358x1;3821x1;3372x1,3358x1;3821x1;3372x1,,0
171,Alchemy,11449,,1,24,8949,8949,3820x1;3821x1;3372x1,3820x1;3821x1;3372x1,,0
171,Alchemy,11450,,1,24,8951,8951,3355x1;3821x1;3372x1,3355x1;3821x1;3372x1,,0
