itemID,spellID,name,spellName,requiredLevel,quality,qualityRank,maxStacks,isEquipable,icon,descriptionSource,description,spellDescription,specTokens,spec,classRequirements_json,getEnchantInfo_ok,getEnchantInfo_retN,getEnchantInfo_retTypes,getEnchantInfo_keys
554032,54935,Glyph of Cleansing,Glyph of Cleansing,40,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_Renew,C_Spell:GetSpellDescription,Reduces the mana cost of your Cleanse and Purify spells by 20%.,Reduces the mana cost of your Cleanse and Purify spells by 20%.,"{""1"": ""HOLY""}","{""1"": ""HOLY""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Holy""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554033,54936,Glyph of Flash of Light,Glyph of Flash of Light,20,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_FlashHeal,C_Spell:GetSpellDescription,Your Flash of Light has an additional 5% critical strike chance.,Your Flash of Light has an additional 5% critical strike chance.,"{""1"": ""HOLY""}","{""1"": ""HOLY""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Holy""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554034,54937,Glyph of Holy Light,Glyph of Holy Light,10,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_HolyBolt,C_Spell:GetSpellDescription,Your Holy Light grants 10% of its heal amount to up to 5 friendly targets within 8 yards of the initial target.,Your Holy Light grants 10% of its heal amount to up to 5 friendly targets within 8 yards of the initial target.,"{""1"": ""HOLY""}","{""1"": ""HOLY""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Holy""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554035,54938,Glyph of Avenging Wrath,Glyph of Avenging Wrath,48,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_AvengineWrath,C_Spell:GetSpellDescription,Reduces the cooldown of your Hammer of Wrath spell by 50% while Avenging Wrath is active.,Reduces the cooldown of your Hammer of Wrath spell by 50% while Avenging Wrath is active.,"{""1"": ""RETRIBUTION""}","{""1"": ""RETRIBUTION""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Retribution""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554036,54939,Glyph of Divinity,Glyph of Divinity,40,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_BlindingHeal,C_Spell:GetSpellDescription,Your Lay on Hands grants twice as much mana as normal and also grants you as much mana as it grants your target.,Your Lay on Hands grants twice as much mana as normal and also grants you as much mana as it grants your target.,"{""1"": ""PROTECTION""}","{""1"": ""PROTECTION""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Protection""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554037,54940,Glyph of Seal of Wisdom,Glyph of Seal of Wisdom,38,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_RighteousnessAura,C_Spell:GetSpellDescription,"While Seal of Wisdom is active, the cost of your healing spells is reduced by 5%.","While Seal of Wisdom is active, the cost of your healing spells is reduced by 5%.","{""1"": ""HOLY""}","{""1"": ""HOLY""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Holy""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554038,54943,Glyph of Seal of Light,Glyph of Seal of Light,30,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_HealingAura,C_Spell:GetSpellDescription,"While Seal of Light is active, the effect of your healing spells is increased by 5%.","While Seal of Light is active, the effect of your healing spells is increased by 5%.","{""1"": ""HOLY""}","{""1"": ""HOLY""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Holy""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554039,55437,Glyph of Chain Heal,Glyph of Chain Heal,40,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Nature_HealingWaveGreater,C_Spell:GetSpellDescription,Your Chain Heal heals 1 additional target.,Your Chain Heal heals 1 additional target.,"{""1"": ""RESTORATION""}","{""1"": ""RESTORATION""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Restoration""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554040,55438,Glyph of Lesser Healing Wave,Glyph of Lesser Healing Wave,20,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Nature_HealingWaveLesser,C_Spell:GetSpellDescription,Your Lesser Healing Wave heals for 20% more if the target is also affected by Earth Shield.,Your Lesser Healing Wave heals for 20% more if the target is also affected by Earth Shield.,"{""1"": ""RESTORATION""}","{""1"": ""RESTORATION""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Restoration""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554041,55439,Glyph of Earthliving Weapon,Glyph of Earthliving Weapon,30,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Shaman_EarthlivingWeapon,C_Spell:GetSpellDescription,Increases the chance for your Earthliving weapon to trigger by 5%.,Increases the chance for your Earthliving weapon to trigger by 5%.,"{""1"": ""RESTORATION""}","{""1"": ""RESTORATION""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Restoration""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554042,55440,Glyph of Healing Wave,Glyph of Healing Wave,10,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Nature_MagicImmunity,C_Spell:GetSpellDescription,Your Healing Wave also heals you for 20% of the healing effect when you heal someone else.,Your Healing Wave also heals you for 20% of the healing effect when you heal someone else.,"{""1"": ""RESTORATION""}","{""1"": ""RESTORATION""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Restoration""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554043,55441,Glyph of Mana Tide,Glyph of Mana Tide,40,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Frost_SummonWaterElemental,C_Spell:GetSpellDescription,Your Mana Tide Totem pulses grant an additional 1% of each targets maximum mana.,Your Mana Tide Totem pulses grant an additional 1% of each targets maximum mana.,"{""1"": ""RESTORATION""}","{""1"": ""RESTORATION""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Restoration""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554044,55442,Glyph of Shocking,Glyph of Shocking,40,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Nature_EarthShock,C_Spell:GetSpellDescription,Reduces the global cooldown triggered by your shock spells to 1 sec.,Reduces the global cooldown triggered by your shock spells to 1 sec.,"{""1"": ""ENHANCEMENT""}","{""1"": ""ENHANCEMENT""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Enhancement""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554045,55443,Glyph of Frost Shock,Glyph of Frost Shock,20,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Frost_FrostShock,C_Spell:GetSpellDescription,Increases the duration of your Frost Shock by 2 sec.,Increases the duration of your Frost Shock by 2 sec.,"{""1"": ""ENHANCEMENT""}","{""1"": ""ENHANCEMENT""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Enhancement""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554046,55444,Glyph of Lava Lash,Glyph of Lava Lash,20,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Ability_Shaman_Lavalash,C_Spell:GetSpellDescription,Damage on your Lava Lash is increased by an additional 10% if your weapon is enchanted with Flametongue.,Damage on your Lava Lash is increased by an additional 10% if your weapon is enchanted with Flametongue.,"{""1"": ""ENHANCEMENT""}","{""1"": ""ENHANCEMENT""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Enhancement""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554047,55445,Glyph of Windfury Weapon,Glyph of Windfury Weapon,30,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Nature_Cyclone,C_Spell:GetSpellDescription,Increases the chance per swing for Windfury Weapon to trigger by 2%.,Increases the chance per swing for Windfury Weapon to trigger by 2%.,"{""1"": ""ENHANCEMENT""}","{""1"": ""ENHANCEMENT""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Enhancement""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554048,55446,Glyph of Stormstrike,Glyph of Stormstrike,40,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Ability_Shaman_Stormstrike,C_Spell:GetSpellDescription,Increases the Nature damage bonus from your Stormstrike ability by an additional 8%.,Increases the Nature damage bonus from your Stormstrike ability by an additional 8%.,"{""1"": ""ENHANCEMENT""}","{""1"": ""ENHANCEMENT""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Enhancement""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554049,55447,Glyph of Flame Shock,Glyph of Flame Shock,10,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Fire_FlameShock,C_Spell:GetSpellDescription,Increases the critical strike damage bonus of your Flame Shock damage by 60%.,Increases the critical strike damage bonus of your Flame Shock damage by 60%.,"{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554050,55448,Glyph of Lightning Shield,Glyph of Lightning Shield,10,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Nature_LightningShield,C_Spell:GetSpellDescription,Increases the damage from Lightning Shield by 20%.,Increases the damage from Lightning Shield by 20%.,"{""1"": ""ENHANCEMENT""}","{""1"": ""ENHANCEMENT""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Enhancement""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554051,55449,Glyph of Chain Lightning,Glyph of Chain Lightning,24,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Nature_ChainLightning,C_Spell:GetSpellDescription,Your Chain Lightning strikes 1 additional target.,Your Chain Lightning strikes 1 additional target.,"{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554052,55450,Glyph of Fire Nova,Glyph of Fire Nova,12,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Fire_SealOfFire,C_Spell:GetSpellDescription,Reduces the cooldown of your Fire Nova spell by 3 seconds.,Reduces the cooldown of your Fire Nova spell by 3 seconds.,"{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554053,55451,Glyph of Flametongue Weapon,Glyph of Flametongue Weapon,10,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Fire_FlameTounge,C_Spell:GetSpellDescription,Increases spell critical strike chance by 2% while Flametongue Weapon is active.,Increases spell critical strike chance by 2% while Flametongue Weapon is active.,"{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554054,55452,Glyph of Elemental Mastery,Glyph of Elemental Mastery,40,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Nature_WispHeal,C_Spell:GetSpellDescription,Reduces the cooldown of your Elemental Mastery ability by 30 sec.,Reduces the cooldown of your Elemental Mastery ability by 30 sec.,"{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554055,55453,Glyph of Lightning Bolt,Glyph of Lightning Bolt,10,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Nature_Lightning,C_Spell:GetSpellDescription,Increases the damage dealt by Lightning Bolt and Chain Lightning by 7%.,Increases the damage dealt by Lightning Bolt and Chain Lightning by 7%.,"{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554056,55454,Glyph of Lava,Glyph of Lava,40,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Fire_Fire,C_Spell:GetSpellDescription,Your Lava Burst spell gains an additional 10% of your spellpower.,Your Lava Burst spell gains an additional 10% of your spellpower.,"{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554057,55455,Glyph of Fire Elemental Totem,Glyph of Fire Elemental Totem,60,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Fire_Elemental_Totem,C_Spell:GetSpellDescription,Reduces the cooldown of your Fire Elemental Totem by 5 min.,Reduces the cooldown of your Fire Elemental Totem by 5 min.,"{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554058,55672,Glyph of Power Word: Shield,Glyph of Power Word: Shield,10,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_PowerWordShield,C_Spell:GetSpellDescription,Your Power Word: Shield also heals the target for 20% of the absorption amount.,Your Power Word: Shield also heals the target for 20% of the absorption amount.,"{""1"": ""DISCIPLINE""}","{""1"": ""DISCIPLINE""}","{""1"": {""ClassType"": ""RebornPriest"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Discipline""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
554059,55673,Glyph of Lightwell,Glyph of Lightwell,40,RE_QUALITY_RARE,1,1,TRUE,Interface\Icons\Spell_Holy_SummonLightwell,C_Spell:GetSpellDescription,Increases the amount healed by your Lightwell by 20%,Increases the amount healed by your Lightwell by 20%,"{""1"": ""HOLY""}","{""1"": ""HOLY""}","{""1"": {""ClassType"": ""RebornPriest"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Holy""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
