talentID,spellID,name,spellName,requiredLevel,quality,maxRank,nodeType,class,tree,specFile,classFile,icon,descriptionSource,spellDescription,spells_json,entry_json
12053,1111129,Combustion,Combustion,40,Normal,1,SpendSquare,RebornMage,Fire,FIRE,MAGE,Interface\Icons\Spell_Fire_SealOfFire,scan:spellDescription,"When activated, this spell increases your critical strike damage bonus with Fire damage spells by 50%, and causes each of your Fire damage spell hits to increase your critical strike chance with Fire damage spells by 10%. This effect lasts until you have caused 3 non-periodic critical strikes with Fire spells.","{""1"": 1111129}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 2, ""ConnectedNodes"": {""1"": 12039}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 12053, ""Icon"": ""Spell_Fire_SealOfFire"", ""Name"": ""Combustion"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111129}, ""TECost"": 1, ""Tab"": ""Fire"", ""Type"": ""TalentAbility"", ""entryID"": 12053, ""spellID"": 1111129}"
12054,1131679,Molten Fury,Molten Fury,40,Normal,2,SpendSquare,RebornMage,Fire,FIRE,MAGE,Interface\Icons\Spell_Fire_MoltenBlood,scan:spellDescription,Increases damage of all spells against targets with less than 35% health by 6%.,"{""1"": 1131679, ""2"": 1131680}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12054, ""Icon"": ""Spell_Fire_MoltenBlood"", ""Name"": ""Molten Fury"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131679, ""2"": 1131680}, ""TECost"": 1, ""Tab"": ""Fire"", ""Type"": ""Talent"", ""entryID"": 12054, ""spellID"": 1131679}"
12056,1164353,Fiery Payback,Fiery Payback,45,Normal,2,SpendSquare,RebornMage,Fire,FIRE,MAGE,Interface\Icons\Ability_Mage_FieryPayback,scan:spellDescription,"When below 35% health all damage taken is reduced by 10% and your Pyroblast spell's cast time is reduced by 1.75 secs while the cooldown is increased by 2.5 secs. In addition, melee and ranged attacks made against you have a 5% chance to disarm your attacker's main hand and ranged weapons.","{""1"": 1164353, ""2"": 1164357}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12056, ""Icon"": ""Ability_Mage_FieryPayback"", ""Name"": ""Fiery Payback"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 45, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 35, ""Row"": 7, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1164353, ""2"": 1164357}, ""TECost"": 1, ""Tab"": ""Fire"", ""Type"": ""Talent"", ""entryID"": 12056, ""spellID"": 1164353}"
12058,1131656,Empowered Fire,Empowered Fire,45,Normal,3,SpendSquare,RebornMage,Fire,FIRE,MAGE,Interface\Icons\Spell_Fire_FlameBolt,scan:spellDescription,"Increases the damage of your Fireball, Frostfire Bolt and Pyroblast spells by an amount equal to 5% of your spell power. In addition, each time your Ignite talent causes damage, you have a 33% chance to regain 2% of your base mana.","{""1"": 1131656, ""2"": 1131657, ""3"": 1131658}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12058, ""Icon"": ""Spell_Fire_FlameBolt"", ""Name"": ""Empowered Fire"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 45, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 35, ""Row"": 7, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131656, ""2"": 1131657, ""3"": 1131658}, ""TECost"": 1, ""Tab"": ""Fire"", ""Type"": ""Talent"", ""entryID"": 12058, ""spellID"": 1131656}"
12061,1144442,Firestarter,Firestarter,50,Normal,2,SpendSquare,RebornMage,Fire,FIRE,MAGE,Interface\Icons\Ability_Mage_FireStarter,scan:spellDescription,Dealing damage with Blast Wave and Dragon's Breath now has a 50% chance to make your next Flamestrike spell instant cast and cost no mana. Lasts 10 sec.,"{""1"": 1144442, ""2"": 1144443}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 1, ""ConnectedNodes"": {""1"": 12063}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 12061, ""Icon"": ""Ability_Mage_FireStarter"", ""Name"": ""Firestarter"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1144442, ""2"": 1144443}, ""TECost"": 1, ""Tab"": ""Fire"", ""Type"": ""Talent"", ""entryID"": 12061, ""spellID"": 1144442}"
12063,1131661,Dragon's Breath,Dragon's Breath,50,Normal,1,SpendSquare,RebornMage,Fire,FIRE,MAGE,Interface\Icons\INV_Misc_Head_Dragon_01,scan:spellDescription,Targets in a cone in front of the caster take 370 to 430 Fire damage and are Disoriented for 5 sec. Any direct damaging attack will revive targets. Turns off your attack when used.,"{""1"": 1131661}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 2, ""ConnectedNodes"": {""1"": 12053}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 12063, ""Icon"": ""INV_Misc_Head_Dragon_01"", ""Name"": ""Dragon's Breath"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131661}, ""TECost"": 1, ""Tab"": ""Fire"", ""Type"": ""TalentAbility"", ""entryID"": 12063, ""spellID"": 1131661}"
12064,1144445,Hot Streak,Hot Streak,50,Normal,3,SpendSquare,RebornMage,Fire,FIRE,MAGE,Interface\Icons\Ability_Mage_HotStreak,scan:spellDescription,"Any time you score 2 non-periodic spell criticals in a row using Fireball, Fire Blast, Scorch, Living Bomb, or Frostfire Bolt, you have a 33% chance the next Pyroblast spell cast within 10 sec will be instant cast.","{""1"": 1144445, ""2"": 1144446, ""3"": 1144448}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12064, ""Icon"": ""Ability_Mage_HotStreak"", ""Name"": ""Hot Streak"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1144445, ""2"": 1144446, ""3"": 1144448}, ""TECost"": 1, ""Tab"": ""Fire"", ""Type"": ""Talent"", ""entryID"": 12064, ""spellID"": 1144445}"
12067,1144449,Burnout,Burnout,55,Normal,3,SpendSquare,RebornMage,Fire,FIRE,MAGE,Interface\Icons\Ability_Mage_Burnout,scan:spellDescription,Increases your spell critical damage bonus with all spells by 17% but your non-periodic spell criticals cost an additional 2% of the spell's cost.,"{""1"": 1144449, ""2"": 1144469, ""3"": 1144470}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12067, ""Icon"": ""Ability_Mage_Burnout"", ""Name"": ""Burnout"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 55, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 45, ""Row"": 9, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1144449, ""2"": 1144469, ""3"": 1144470}, ""TECost"": 1, ""Tab"": ""Fire"", ""Type"": ""Talent"", ""entryID"": 12067, ""spellID"": 1144449}"
12072,1144457,Living Bomb,Living Bomb,60,Normal,1,SpendSquare,RebornMage,Fire,FIRE,MAGE,Interface\Icons\Ability_Mage_LivingBomb,scan:spellDescription,"The target becomes a Living Bomb, taking 612 Fire damage over 12 sec. After 12 sec or when the spell is dispelled, the target explodes dealing 306 Fire damage to all enemies within 10 yards.","{""1"": 1144457}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12072, ""Icon"": ""Ability_Mage_LivingBomb"", ""Name"": ""Living Bomb"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 60, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 50, ""Row"": 10, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1144457}, ""TECost"": 1, ""Tab"": ""Fire"", ""Type"": ""TalentAbility"", ""entryID"": 12072, ""spellID"": 1144457}"
12073,1111071,Frostbite,Frostbite,10,Normal,3,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Frost_FrostArmor,scan:spellDescription,Gives your Chill effects a 5% chance to freeze the target for 5 sec.,"{""1"": 1111071, ""2"": 1112496, ""3"": 1112497}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12073, ""Icon"": ""Spell_Frost_FrostArmor"", ""Name"": ""Frostbite"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 10, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 0, ""Row"": 0, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111071, ""2"": 1112496, ""3"": 1112497}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12073, ""spellID"": 1111071}"
12076,1111070,Improved Frostbolt,Improved Frostbolt,10,Normal,5,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Frost_FrostBolt02,scan:spellDescription,Reduces the casting time of your Frostbolt spell by 0.1 sec.,"{""1"": 1111070, ""2"": 1112473, ""3"": 1116763, ""4"": 1116765, ""5"": 1116766}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12076, ""Icon"": ""Spell_Frost_FrostBolt02"", ""Name"": ""Improved Frostbolt"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 10, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 0, ""Row"": 0, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111070, ""2"": 1112473, ""3"": 1116763, ""4"": 1116765, ""5"": 1116766}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12076, ""spellID"": 1111070}"
12081,1131670,Ice Floes,Ice Floes,10,Normal,3,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Frost_IceFloes,scan:spellDescription,"Reduces the cooldown of your Frost Nova, Cone of Cold, Ice Block and Icy Veins spells by 7%.","{""1"": 1131670, ""2"": 1131672, ""3"": 1155094}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12081, ""Icon"": ""Spell_Frost_IceFloes"", ""Name"": ""Ice Floes"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 10, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 0, ""Row"": 0, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131670, ""2"": 1131672, ""3"": 1155094}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12081, ""spellID"": 1131670}"
12084,1111207,Ice Shards,Ice Shards,15,Normal,3,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Frost_IceShard,scan:spellDescription,Increases the critical strike damage bonus of your Frost spells by 33%.,"{""1"": 1111207, ""2"": 1112672, ""3"": 1115047}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12084, ""Icon"": ""Spell_Frost_IceShard"", ""Name"": ""Ice Shards"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111207, ""2"": 1112672, ""3"": 1115047}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12084, ""spellID"": 1111207}"
12087,1111189,Frost Warding,Frost Warding,15,Normal,2,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Frost_FrostWard,scan:spellDescription,"Increases the armor and resistances given by your Frost Armor and Ice Armor spells by 25%. In addition, gives your Frost Ward and Fire Ward a 15% chance to negate the warded damage spell and restore mana equal to the damage caused.","{""1"": 1111189, ""2"": 1128332}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12087, ""Icon"": ""Spell_Frost_FrostWard"", ""Name"": ""Frost Warding"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111189, ""2"": 1128332}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12087, ""spellID"": 1111189}"
12089,1129438,Precision,Precision,15,Normal,3,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Ice_MagicDamage,scan:spellDescription,Reduces the mana cost and increases your chance to hit with spells by 1%.,"{""1"": 1129438, ""2"": 1129439, ""3"": 1129440}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12089, ""Icon"": ""Spell_Ice_MagicDamage"", ""Name"": ""Precision"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1129438, ""2"": 1129439, ""3"": 1129440}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12089, ""spellID"": 1129438}"
12092,1111175,Permafrost,Permafrost,15,Normal,3,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Frost_Wisp,scan:spellDescription,"Increases the duration of your Chill effects by 1 sec, reduces the target's speed by an additional 4%, and reduces the target's healing received by 7%.","{""1"": 1111175, ""2"": 1112569, ""3"": 1112571}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 4, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12092, ""Icon"": ""Spell_Frost_Wisp"", ""Name"": ""Permafrost"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111175, ""2"": 1112569, ""3"": 1112571}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12092, ""spellID"": 1111175}"
12095,1111151,Piercing Ice,Piercing Ice,20,Normal,3,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Frost_Frostbolt,scan:spellDescription,Increases the damage done by your Frost spells by 2%.,"{""1"": 1111151, ""2"": 1112952, ""3"": 1112953}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12095, ""Icon"": ""Spell_Frost_Frostbolt"", ""Name"": ""Piercing Ice"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111151, ""2"": 1112952, ""3"": 1112953}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12095, ""spellID"": 1111151}"
12098,1112472,Icy Veins,Icy Veins,20,Normal,1,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Frost_ColdHearted,scan:spellDescription,"Hastens your spellcasting, increasing spell casting speed by 20% and reduces the pushback suffered from damaging attacks while casting by 100%. Lasts 20 sec.","{""1"": 1112472}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12098, ""Icon"": ""Spell_Frost_ColdHearted"", ""Name"": ""Icy Veins"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1112472}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""TalentAbility"", ""entryID"": 12098, ""spellID"": 1112472}"
12099,1111185,Improved Blizzard,Improved Blizzard,20,Normal,3,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Frost_IceStorm,scan:spellDescription,Adds a chill effect to your Blizzard spell. This effect lowers the target's movement speed by 25%. Lasts 1.50 sec.,"{""1"": 1111185, ""2"": 1112487, ""3"": 1112488}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12099, ""Icon"": ""Spell_Frost_IceStorm"", ""Name"": ""Improved Blizzard"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111185, ""2"": 1112487, ""3"": 1112488}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12099, ""spellID"": 1111185}"
12102,1116757,Arctic Reach,Arctic Reach,25,Normal,2,SpendSquare,RebornMage,Frost,FROST,MAGE,Interface\Icons\Spell_Shadow_DarkRitual,scan:spellDescription,"Increases the range of all your Frost spells except for Frostfire Bolt, and the radius of your Frost Nova and Cone of Cold spells by 10%.","{""1"": 1116757, ""2"": 1116758}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12102, ""Icon"": ""Spell_Shadow_DarkRitual"", ""Name"": ""Arctic Reach"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1116757, ""2"": 1116758}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12102, ""spellID"": 1116757}"
